bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,Pub_Month,Pub_Day,Pub_Year,publisher
26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,4.69,679451218,9.78E+12,en-US,473,730,36,4,29,2003,AlfredA.Knopf
12372,The Lay of the Land,Richard Ford,3.9,679454683,9.78E+12,eng,485,3255,353,10,24,2006,AlfredA.Knopf
19063,The Book Thief,Markus Zusak,4.37,375831002,9.78E+12,eng,552,1516367,86881,3,14,2006,AlfredA.Knopf
45312,The Wind-Up Bird Chronicle,Haruki Murakami,4.17,679446699,9.78E+12,eng,611,301,67,10,21,1997,AlfredA.Knopf
6326,Collected Stories,Roald Dahl,4.39,307264904,9.78E+12,eng,850,346,43,10,17,2006,AlfredA.Knopf
45486,His Dark Materials (His Dark Materials  #1-3),Philip Pullman,4.26,375847227,9.78E+12,eng,933,2656,260,4,10,2007,AlfredA.Knopf
7045,The Tale of Genji,Murasaki Shikibu,3.72,394735307,9.78E+12,en-US,1090,317,55,7,12,1978,AlfredA.Knopf
18265,Gargantua and Pantagruel,François Rabelais,3.71,679431373,9.78E+12,eng,807,51,11,5,10,1994,AlfredA.Knopf
1853,Wild About Books,Judy Sierra,4.17,037582538X,9.78E+12,eng,40,4541,378,8,10,2004,AlfredA.Knopf
25373,Nick & Norah's Infinite Playlist,Rachel Cohn,3.71,375835318,9.78E+12,eng,183,65091,2971,5,23,2006,AlfredA.Knopf
13067,Flush,Carl Hiaasen,3.88,375821821,9.78E+12,eng,263,23811,2348,9,13,2005,AlfredA.Knopf
45479,The Subtle Knife (His Dark Materials  #2),Philip Pullman,4.13,375846727,9.78E+12,eng,326,677,77,9,1,2007,AlfredA.Knopf
45480,The Amber Spyglass (His Dark Materials  #3),Philip Pullman,4.09,375846735,9.78E+12,en-US,518,562,61,9,1,2007,AlfredA.Knopf
19057,I Am the Messenger,Markus Zusak,4.07,375836675,9.78E+12,eng,357,110898,11457,5,9,2006,AlfredA.Knopf
2549,A Tear and a Smile,Kahlil Gibran,4.03,394448049,9.78E+12,eng,228,2094,104,6,27,1950,AlfredA.Knopf
31694,The History of England,Jane Austen,3.89,1565120558,9.78E+12,eng,60,991,88,1,10,1993,AlgonquinBooks
4626,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey,3.9,1565124820,9.78E+12,eng,97,132,24,10,13,2006,AlgonquinBooks
38572,Last Bite,Nancy Verde Barr,3.42,1565124952,9.78E+12,eng,308,372,66,6,9,2006,AlgonquinBooks
43074,Enslaved by Ducks,Bob Tarte,3.44,1565124502,9.78E+12,eng,308,2263,448,10,1,2004,AlgonquinBooks
43641,Water for Elephants,Sara Gruen,4.09,1565125606,9.78E+12,eng,335,1260027,52759,5,1,2007,AlgonquinBooks
27776,La caída,Albert Camus,4.04,8420637017,9.79E+12,spa,128,233,20,9,19,2005,AlianzaEditorial
4352,Hello! Is That Grandma?,Ian Whybrow,3.53,439944392,9.78E+12,en-GB,32,57,14,5,7,2007,AlisonGreenBooks
10909,The Tenth Circle,Jodi Picoult,3.5,074349671X,9.78E+12,eng,416,108646,5039,10,24,2006,Allen&Ulwin
10311,Argumentative Indian: Writings On Indian History Culture And Identity,Amartya Sen,3.8,713996870,9.78E+12,eng,391,29,7,6,28,2005,AllenLane
29625,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,713912545,9.78E+12,en-GB,467,7,1,6,1,1979,AllenLane
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,975599518,9.78E+12,en-US,571,1601,284,1,1,2004,AlliancePublishing
30536,Beauty and the Contemporary Sublime,Jeremy Gilbert-Rolfe,3.56,1581150377,9.78E+12,eng,180,39,5,12,1,1999,Allworth
38426,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,205359213,9.78E+12,en-US,131,11,0,3,4,2002,Allyn&Bacon
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,205479804,9.78E+12,eng,160,5,1,10,1,2005,Allyn&Bacon
41919,Infants  Children  and Adolescents (MyDevelopmentLab Series),Laura E. Berk,3.64,205419283,9.78E+12,en-US,784,19,2,9,10,2004,Allyn&Bacon
12511,The Complete Idiot's Guide to Calculus,W. Michael Kelley,4.11,1592574718,9.78E+12,en-US,352,64,9,6,27,2006,AlphaBooks
35669,Complete Idiot's Guide to The Beatles,Richard Buskin,3.73,28621301,9.78E+12,eng,384,15,2,12,1,1997,AlphaBooks
40536,The Complete Idiot's Guide to Business Plans,Gwen Moran,3.32,1592574009,9.78E+12,eng,314,16,4,10,4,2005,AlphaBooks
44539,Stir-Fry,Emma Donoghue,3.59,1555837239,9.78E+12,eng,240,1565,97,12,29,2006,AlysonBooks
44533,Hood,Emma Donoghue,3.59,1555834531,9.78E+12,eng,309,1895,170,7,1,1998,AlysonBooks
2204,The John Adams Reader: Eseential Writings on an American Composer,Thomas May,3.5,1574671324,9.78E+12,eng,455,20,5,6,1,2006,Amadeus
19350,The Epic of Gilgamesh,Anonymous,3.68,848805011,9.78E+12,eng,127,39,6,6,1,1976,AmereonLimited
14235,The Great Gatsby,F. Scott Fitzgerald,3.91,891906797,9.78E+12,eng,182,149,7,9,1,1925,AmereonLtd
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw,3.42,1580402518,9.78E+12,eng,301,33,4,10,15,2006,AmericanDiabetesAssociation
21093,What Would You Do? (American Girl Library),Patti Kelley Criswell,4.26,1584858745,9.78E+12,en-US,63,77,5,7,1,2004,AmericanGirlPublishingInc
21091,A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke,4.14,1593691033,9.78E+12,en-GB,95,536,65,3,1,2006,AmericanGirlPublishingInc
21089,The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison,4.16,1584855282,9.78E+12,eng,104,782,51,9,1,2002,AmericanGirlPublishingInc
16230,Homeless (Wild at Heart  #2),Laurie Halse Anderson,4.06,1584850450,9.78E+12,eng,126,415,32,6,29,2000,AmericanGirlPublishingInc
16229,Teacher's Pet (Wild at Heart  #7),Laurie Halse Anderson,4.05,1584850558,9.78E+12,en-US,128,170,5,12,31,2001,AmericanGirlPublishingInc
4315,Zaat,Sonallah Ibrahim,3.55,9774248449,9.79E+12,ara,349,122,12,3,15,2004,AmericanUniversityinCairoPress
32155,Cook's Illustrated 2005 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,4.57,936184922,9.78E+12,eng,206,37,1,11,15,2005,America'sTestKitchen
6302,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,1933615095,9.78E+12,eng,312,193,7,9,1,2006,America'sTestKitchen
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.38,1584281340,9.78E+12,eng,124,51,0,7,1,2004,AmherstMedia
9100,Portrait Photographer's Handbook,Bill Hurter,3.62,1584281405,9.78E+12,eng,128,16,1,9,28,2004,AmherstMediaInc.
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.91,61120065,9.78E+12,eng,219,220309,9536,5,30,2006,Amistad
38066,Jonah's Gourd Vine,Zora Neale Hurston,3.99,60916516,9.78E+12,eng,229,1679,82,1,22,1990,Amistad
44184,Monster,Walter Dean Myers,3.72,64407314,9.78E+12,eng,281,56171,5341,3,5,2019,Amistad
8787,The White Masai,Corinne Hofmann,3.45,61131520,9.78E+12,eng,320,4504,491,10,10,2006,Amistad
10907,The Pursuit of Happyness,Chris Gardner,4.19,60744871,9.78E+12,eng,320,21292,756,10,24,2006,Amistad
38476,Every Tongue Got to Confess: Negro Folk-tales from the Gulf States,Zora Neale Hurston,3.97,60934549,9.78E+12,eng,320,317,47,10,1,2002,Amistad
38068,The Complete Stories,Zora Neale Hurston,4.25,60921714,9.78E+12,eng,336,756,45,1,5,1996,Amistad
7611,sex.lies.murder.fame.,Lolita Files,3.79,60786809,9.78E+12,eng,368,205,27,1,10,2006,Amistad
67,The Known World,Edward P. Jones,3.83,61159174,9.78E+12,eng,388,29686,2626,8,29,2006,Amistad
11751,All Aunt Hagar's Children: Stories,Edward P. Jones,3.78,60557567,9.78E+12,en-US,399,1614,212,8,29,2006,Amistad
11752,Lost in the City,Edward P. Jones,4.03,006079528X,9.78E+12,eng,268,2228,241,11,30,2004,AmistadPress
44705,The Leadership Challenge: Skills for Taking Charge,Warren G. Bennis,0,088684049X,9.78E+12,eng,60,0,0,12,1,1985,AMR/AdvancedManagementReports
38664,Pedro Páramo,Juan Rulfo,4.05,8433920707,9.79E+12,spa,122,504,44,10,31,2013,Anagrama
1642,Formas breves,Ricardo Piglia,4.17,843392463X,9.79E+12,spa,144,240,30,6,1,2001,Anagrama
39191,La máquina de follar,Charles Bukowski,3.92,8433920448,9.79E+12,spa,190,951,85,7,1,1995,Anagrama
1643,El último lector,Ricardo Piglia,4.14,8433968777,9.79E+12,spa,209,331,24,7,15,2009,Anagrama
1646,Respiración artificial,Ricardo Piglia,3.96,8433924710,9.79E+12,spa,218,1279,77,3,1,2008,Anagrama
1654,Plata quemada,Ricardo Piglia,3.76,8433924621,9.79E+12,spa,227,1098,65,7,1,2005,Anagrama
11071,Relatos de lo inesperado,Roald Dahl,4.18,8433920863,9.79E+12,spa,320,387,30,6,30,2016,Anagrama
5503,The Day the Leader Was Killed,Naguib Mahfouz,3.63,385499221,9.78E+12,eng,112,809,93,6,6,2000,AnchorBooks
6872,The Comfort of Strangers,Ian McEwan,3.41,679749845,9.78E+12,eng,128,11116,836,11,1,1994,AnchorBooks
15905,The Finer Points of Sausage Dogs (Portuguese Irregular Verbs  #2),Alexander McCall Smith,3.69,1400095085,9.78E+12,eng,128,4833,479,12,28,2004,AnchorBooks
6871,Black Dogs,Ian McEwan,3.44,385494327,9.78E+12,eng,149,7938,490,12,29,1998,AnchorBooks
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz,3.81,385499094,9.78E+12,eng,168,1282,139,4,4,2000,AnchorBooks
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,385492162,9.78E+12,eng,192,6591,661,8,17,1999,AnchorBooks
29255,The Only Dance There Is,Ram Dass,4.24,385084137,9.78E+12,en-US,192,713,30,3,5,1974,AnchorBooks
16200,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.85,385722435,9.78E+12,eng,208,23926,4356,9,17,2002,AnchorBooks
32097,The Age of Grief,Jane Smiley,3.81,385721870,9.78E+12,eng,224,1389,123,6,11,2002,AnchorBooks
3717,Stranger than Fiction,Chuck Palahniuk,3.57,385722222,9.78E+12,eng,233,18210,629,5,10,2005,AnchorBooks
23468,Letters to a Young Artist,Anna Deavere Smith,4.02,1400032385,9.78E+12,eng,240,543,50,1,24,2006,AnchorBooks
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.19,1400079098,9.78E+12,eng,251,21507,1664,3,8,2005,AnchorBooks
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,140007570X,9.78E+12,eng,256,1070,73,3,14,2006,AnchorBooks
28184,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency #7),Alexander McCall Smith,4.06,1400075718,9.78E+12,eng,256,22370,952,3,13,2007,AnchorBooks
22284,Diary,Chuck Palahniuk,3.61,1400032814,9.78E+12,eng,262,65139,2120,9,14,2004,AnchorBooks
6869,The Child in Time,Ian McEwan,3.58,385497520,9.78E+12,eng,263,8285,543,11,2,1999,AnchorBooks
15904,The Sunday Philosophy Club (Isabel Dalhousie  #1),Alexander McCall Smith,3.36,1400077095,9.78E+12,eng,272,16314,1764,7,12,2005,AnchorBooks
10890,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,4.16,385496095,9.78E+12,eng,275,39822,2297,2,15,2000,AnchorBooks
32488,Playing Shakespeare: An Actor's Guide,John   Barton,4.35,385720858,9.78E+12,eng,288,456,27,8,21,2001,AnchorBooks
5015,Saturday,Ian McEwan,3.63,1400076196,9.78E+12,eng,289,52576,3332,4,11,2006,AnchorBooks
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,1400033853,9.78E+12,eng,304,228,44,4,13,2004,AnchorBooks
32099,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,Jane Smiley,3.9,1400033179,9.78E+12,eng,304,696,49,4,19,2005,AnchorBooks
32854,Final Payments,Mary Gordon,3.69,307276783,9.78E+12,eng,304,551,78,6,6,2006,AnchorBooks
27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,385721277,9.78E+12,eng,306,5755,575,2,22,2005,AnchorBooks
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,385493622,9.78E+12,eng,315,19473,692,9,8,1998,AnchorBooks
2821,The Birth of Tragedy/The Genealogy of Morals,Friedrich Nietzsche,4.01,385092105,9.78E+12,en-US,320,843,42,5,7,1990,AnchorBooks
29506,Prisoner's Dilemma: John von Neumann  Game Theory  and the Puzzle of the Bomb,William Poundstone,3.91,038541580X,9.78E+12,eng,320,1323,94,1,1,1993,AnchorBooks
30680,Up in the Air,Walter Kirn,2.86,385722370,9.78E+12,eng,320,3504,490,9,24,2002,AnchorBooks
35519,The Power of Myth,Joseph Campbell,4.29,385418868,9.78E+12,eng,320,38720,1451,6,1,1988,AnchorBooks
11900,72 Hour Hold,Bebe Moore Campbell,3.81,1400033616,9.78E+12,eng,336,1746,184,7,11,2006,AnchorBooks
25319,Flashman on the March (The Flashman Papers  #12),George MacDonald Fraser,4.08,1400096464,9.78E+12,en-US,352,1646,66,11,14,2006,AnchorBooks
27200,Sailing the Wine-Dark Sea: Why the Greeks Matter,Thomas Cahill,3.77,385495544,9.78E+12,eng,352,2470,233,7,27,2004,AnchorBooks
23011,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath,3.97,385722168,9.78E+12,eng,354,515,76,2,19,2002,AnchorBooks
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,1400033721,9.78E+12,eng,361,15096,452,2,14,2006,AnchorBooks
11507,My Name Is Asher Lev,Chaim Potok,4.21,1400031044,9.78E+12,eng,369,32785,2398,3,11,2003,AnchorBooks
41193,A Thousand Acres,Jane Smiley,3.81,1400033837,9.78E+12,eng,371,53322,2358,12,2,2003,AnchorBooks
11632,The Journals of Sylvia Plath,Sylvia Plath,4.17,385493916,9.78E+12,eng,384,1163,64,5,11,1998,AnchorBooks
5728,Child of War  Woman of Peace,Le Ly Hayslip,3.8,385471475,9.78E+12,eng,388,186,22,12,1,1993,AnchorBooks
16276,John Henry Days,Colson Whitehead,3.65,385498209,9.78E+12,eng,400,1940,186,5,14,2002,AnchorBooks
24455,For Her Own Good: Two Centuries of the Experts' Advice to Women,Barbara Ehrenreich,3.97,1400078008,9.78E+12,en-US,410,2126,123,1,4,2005,AnchorBooks
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,4.29,385495323,9.78E+12,eng,412,16531,977,8,29,2000,AnchorBooks
22288,Haunted,Chuck Palahniuk,3.59,1400032822,9.78E+12,eng,419,78280,3745,4,11,2006,AnchorBooks
14257,English Passengers,Matthew Kneale,4.06,038549744X,9.78E+12,eng,446,4863,409,1,16,2001,AnchorBooks
27434,Waterfront: A Walk Around Manhattan,Phillip Lopate,3.71,385497148,9.78E+12,eng,450,254,34,5,10,2005,AnchorBooks
5490,Children of the Alley,Naguib Mahfouz,4.1,385264739,9.78E+12,eng,464,1192,131,10,18,1996,AnchorBooks
16172,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,Janet Wallach,3.92,1400096197,9.78E+12,eng,464,2944,499,7,12,2005,AnchorBooks
19180,Beowulf: A Dual-Language Edition,Unknown,3.44,1400096227,9.78E+12,eng,464,246,32,2,14,2006,AnchorBooks
35350,What the Body Remembers,Shauna Singh Baldwin,3.89,385496052,9.78E+12,eng,471,2340,153,1,16,2001,AnchorBooks
968,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,307277674,9.78E+12,eng,489,1679706,35877,3,28,2006,AnchorBooks
4248,The Da Vinci Code,Dan Brown,3.84,1400079179,9.78E+12,eng,489,13934,1459,3,28,2006,AnchorBooks
15075,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,4.08,385418132,9.78E+12,en-US,496,468,18,12,1,1991,AnchorBooks
20351,Truman Capote: In Which Various Friends  Enemies  Acquaintances  and Detractors Recall His Turbulent Career,George Plimpton,4.08,385491735,9.78E+12,eng,498,908,56,11,10,1998,AnchorBooks
17151,Marie Antoinette: The Journey,Antonia Fraser,3.93,385489498,9.78E+12,eng,512,1102,154,11,12,2002,AnchorBooks
17650,The Robber Bride,Margaret Atwood,3.83,385491034,9.78E+12,eng,528,34550,1679,1,20,1998,AnchorBooks
9156,101 Stories of the Great Ballets: The Scene-by-Scene Stories of the Most Popular Ballets  Old and New,George Balanchine,4,385033982,9.78E+12,en-US,560,203,12,5,20,1975,AnchorBooks
41097,What are the Seven Wonders of the World?: And 100 Other Great Cultural Lists—Fully Explicated,Peter D'Epiro,3.77,385490623,9.78E+12,eng,560,231,19,12,1,1998,AnchorBooks
22473,On the Origins of War and the Preservation of Peace,Donald Kagan,4.01,385423756,9.78E+12,eng,573,520,30,1,1,1996,AnchorBooks
14305,The Greenlanders,Jane Smiley,3.9,1400095468,9.78E+12,eng,608,2013,311,9,13,2005,AnchorBooks
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9.78E+12,eng,608,1541,131,11,14,2006,AnchorBooks
16802,The Complete Poetry,John Milton,4.06,385023510,9.78E+12,en-US,672,3418,20,7,6,1971,AnchorBooks
11623,The Unabridged Journals of Sylvia Plath,Sylvia Plath,4.31,385720254,9.78E+12,eng,732,14009,483,10,17,2000,AnchorBooks
27432,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,038542339X,9.78E+12,eng,777,2136,108,1,15,1997,AnchorBooks
15521,I Maccabees,Jonathan  A. Goldstein,3.96,385085338,9.78E+12,eng,592,8,0,6,16,1976,AnchorBooks
15529,II Maccabees,Anonymous,4.04,385048645,9.78E+12,eng,595,24,2,10,11,1983,AnchorBooks
37773,Collected Poems,Chinua Achebe,3.74,1400076587,9.78E+12,eng,84,213,25,1,16,2009,AnchorBooks
5498,Adrift on the Nile,Naguib Mahfouz,3.82,385423330,9.78E+12,eng,167,411,38,1,1,1994,AnchorBooks
6899,Tuesdays with Morrie,Mitch Albom,4.1,307275639,9.78E+12,en-US,192,5541,498,6,29,2007,AnchorBooks
12885,Lost in the Funhouse,John Barth,3.7,385240872,9.78E+12,eng,205,5052,305,3,1,1988,AnchorBooks
1845,Into the Wild,Jon Krakauer,3.98,385486804,9.78E+12,eng,207,800349,18198,1,20,1997,AnchorBooks
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9.78E+12,eng,222,8410,751,9,12,2006,AnchorBooks
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,385014805,9.78E+12,eng,230,4198,300,1,1,1989,AnchorBooks
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,1400034779,9.78E+12,eng,235,208669,9489,2,6,2003,AnchorBooks
13530,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,Geraldine Brooks,3.85,385483732,9.78E+12,eng,240,1428,204,1,19,1999,AnchorBooks
44380,Man Walks Into a Room,Nicole Krauss,3.33,385721919,9.78E+12,eng,248,5422,554,11,11,2003,AnchorBooks
16271,The Intuitionist,Colson Whitehead,3.68,385493002,9.78E+12,eng,255,7473,903,1,4,1999,AnchorBooks
12412,The Complete Fiction of Nella Larsen: Passing  Quicksand  and the Stories,Nella Larsen,4.14,385721005,9.78E+12,eng,278,824,59,11,6,2001,AnchorBooks
5499,Midaq Alley,Naguib Mahfouz,3.85,385264763,9.78E+12,eng,286,4815,446,12,1,1991,AnchorBooks
9723,Obasan,Joy Kogawa,3.64,385468865,9.78E+12,eng,320,5407,368,12,27,1993,AnchorBooks
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,385265565,9.78E+12,eng,323,12092,837,1,5,1992,AnchorBooks
5187,The Book of Ruth,Jane Hamilton,3.85,385265700,9.78E+12,en-US,328,63595,1222,12,1,1989,AnchorBooks
40127,Leonardo's Swans,Karen Essex,3.72,767923065,9.78E+12,eng,351,5473,230,1,9,2007,AnchorBooks
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,4.12,385495226,9.78E+12,eng,352,85408,4334,6,15,1999,AnchorBooks
44217,D.B.,Elwood Reid,3.23,385497393,9.78E+12,eng,356,53,8,7,12,2005,AnchorBooks
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.17,385494785,9.78E+12,eng,368,351406,11701,10,19,1999,AnchorBooks
11499,The Promise,Chaim Potok,4.15,1400095417,9.78E+12,eng,368,11255,499,11,8,2005,AnchorBooks
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,375713751,9.78E+12,eng,368,16763,1420,8,26,2003,AnchorBooks
19056,Wickett's Remedy,Myla Goldberg,3.27,1400078121,9.78E+12,eng,370,1557,231,10,10,2006,AnchorBooks
39027,Death Match,Lincoln Child,3.79,307275566,9.78E+12,eng,388,8699,410,10,31,2006,AnchorBooks
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,307279464,9.78E+12,eng,397,308840,14993,12,26,2006,AnchorBooks
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,4,1400032806,9.78E+12,eng,399,7481,1022,7,10,2003,AnchorBooks
5205,A Map of the World,Jane Hamilton,3.81,385720106,9.78E+12,en-GB,400,68554,1476,12,3,1999,AnchorBooks
7160,The Beginning and the End,Naguib Mahfouz,4.08,385264585,9.78E+12,eng,412,363,41,9,20,1989,AnchorBooks
5502,The Harafish,Naguib Mahfouz,4.36,385423357,9.78E+12,eng,416,590,61,9,17,1997,AnchorBooks
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,4.15,385239548,9.78E+12,eng,424,3166,152,9,22,1997,AnchorBooks
5139,The Devil Wears Prada (The Devil Wears Prada  #1),Lauren Weisberger,3.74,307275558,9.78E+12,eng,432,744569,7247,5,30,2006,AnchorBooks
14300,Good Faith,Jane Smiley,3.26,385721056,9.78E+12,eng,432,1837,245,5,11,2004,AnchorBooks
24836,The Floating Opera and The End of the Road,John Barth,4.03,385240899,9.78E+12,eng,442,1933,115,3,11,1997,AnchorBooks
17157,Marie Antoinette: The Journey,Antonia Fraser,3.93,307277747,9.78E+12,eng,512,27291,809,9,12,2006,AnchorBooks
1241,A Million Little Pieces,James Frey,3.65,307276902,9.78E+12,eng,515,206011,10821,9,22,2005,AnchorBooks
27486,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,Geoffrey Miller,4.1,038549517X,9.78E+12,eng,528,2144,89,4,17,2001,AnchorBooks
38107,Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,3.96,1400034620,9.78E+12,eng,640,1194,107,9,9,2003,AnchorBooks
27428,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,4.19,385422989,9.78E+12,eng,777,48,4,1,1,1994,AnchorBooks
9746,Mao: The Unknown Story,Jung Chang,3.83,679746323,9.78E+12,eng,801,8035,640,11,14,2006,AnchorBooks
32487,Shakespeare After All,Marjorie Garber,4.38,385722141,9.78E+12,eng,1008,852,62,9,20,2005,AnchorBooks
6862,Amsterdam,Ian McEwan,3.43,385494246,9.78E+12,eng,208,35998,2445,11,2,1999,AnchorBooks
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,385663552,9.78E+12,eng,624,28,7,10,5,2010,AnchorCanada
