book_id,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,id,best_book_id1,work_id1,books_count1,isbn1,isbn131,authors1,original_publication_year,original_title1,title1,language_code1,average_rating1,ratings_count1,work_ratings_count1,work_text_reviews_count1,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url1,small_image_url,tag_name,toread_count,currently_reading
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,3.86,441328008,9.78E+12,eng,471,45388,644,8/15/1987,Ace Books,,2491.0,117.0,3634575.0,86.0,441328008,9780000000000.0,Frank Herbert,1984.0,Heretics of Dune,Heretics of Dune (Dune Chronicles #5),eng,3.83,40415.0,43369.0,612.0,715.0,3037.0,11673.0,15212.0,12732.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, sciencefiction, scifi, fiction, currentlyreading, dune, owned, fantasy, scififantasy, sf, default, favorites, series, booksiown, frankherbert, spaceopera, classics, fantasyscifi, library, science",815.0,469.0
119,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell,4.59,618212906,9.78E+12,eng,192,26153,102,6/12/2002,Houghton Mifflin Harcourt,,3230.0,119.0,4479.0,7.0,618212906,9780000000000.0,Gary Russell,2002.0,The Lord of the Rings: The Art of The Fellowship of the Ring,The Lord of the Rings: The Art of The Fellowship of the Ring,en-US,4.59,24340.0,24412.0,67.0,211.0,220.0,1751.0,5011.0,17219.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, fantasy, currentlyreading, art, tolkien, nonfiction, artbooks, favorites, film, owned, fiction, middleearth, movies, booksiown, lordoftherings, scififantasy, artbook, lotr, classics, jrrtolkien",1499.0,73.0
122,The Power of One (The Power of One  #1),Bryce Courtenay,4.35,034541005X,9.78E+12,eng,544,69167,4551,9/29/1996,Ballantine Books,,1597.0,122.0,649656.0,82.0,034541005X,9780000000000.0,Bryce Courtenay,1989.0,The Power of One,"The Power of One (The Power of One, #1)",eng,4.34,57312.0,60575.0,4581.0,698.0,1628.0,6814.0,18645.0,32790.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, currentlyreading, fiction, favorites, historicalfiction, africa, bookclub, classics, booksiown, owned, favourites, southafrica, comingofage, historical, novels, youngadult, generalfiction, audiobook, literature, australian",866.0,1345.0
123,The Power of One (The Power of One  #1),Bryce Courtenay,4.35,385732546,9.78E+12,eng,291,45,13,9/13/2005,Delacorte Books for Young Readers,,,,,,,,,,,,,,,,,,,,,,,,,,
129,The Power of One: One Person  One Rule  One Month,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,4.28,785260056,9.78E+12,en-US,256,16,1,11/1/2004,Thomas Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,
130,Power of an Hour: Business and Life Mastery in One Hour a Week,Dave Lakhani,3.34,471780936,9.78E+12,eng,205,174,16,5/19/2006,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
131,The Power of One: The Solo Play for Playwrights  Actors  and Directors,Louis E. Catron,3.67,325001537,9.78E+12,eng,240,10,0,2/7/2000,Heinemann Drama,,,,,,,,,,,,,,,,,,,,,,,,,,
132,How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days,Adam Ginsberg,3.48,006076287X,9.78E+12,eng,336,76,9,5/3/2005,William Morrow Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
133,eBay for Dummies,Marsha Collier,3.5,470045299,9.78E+12,eng,386,111,9,10/30/2006,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,Chris Malta/Lisa Suttora,3.62,72262788,9.78E+12,eng,260,24,0,1/24/2006,McGraw-Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
137,Starting an eBay Business for Dummies,Marsha Collier,3.55,764569244,9.78E+12,eng,384,55,4,9/17/2004,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
138,eBay: Top 100 Simplified Tips & Tricks,Julia Wilkinson,4.27,471933821,9.78E+12,eng,260,9,0,6/6/2006,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
139,ebay Timesaving Techniques for Dummies,Marsha Collier,3.39,764559915,9.78E+12,en-US,391,22,1,5/31/2004,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
140,eBay Business All-in-One Desk Reference for Dummies,Marsha Collier,3.89,764584383,9.78E+12,en-US,864,17,3,4/25/2005,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Ruby Cookbook,Lucas Carlson/Leonard Richardson,3.84,596523696,9.78E+12,eng,873,166,4,7/29/2006,O'Reilly Media,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Ruby Ann's Down Home Trailer Park Cookbook,Ruby Ann Boxcar,4.12,806523492,9.78E+12,eng,240,50,5,5/3/2005,Citadel,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Ruby Ann's Down Home Trailer Park BBQin' Cookbook,Ruby Ann Boxcar,4.08,806525363,9.78E+12,eng,206,13,2,5/3/2005,Citadel,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Rails Cookbook: Recipes for Rapid Web Development with Ruby,Rob Orsini,3.48,596527314,9.78E+12,eng,514,64,1,1/1/2007,O'Reilly Media,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,4.05,143035002,9.78E+12,eng,838,16643,1851,5/31/2004,Penguin Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Anna Karenina,Leo Tolstoy/David Magarshack/Priscilla Meyer,4.05,451528611,9.78E+12,eng,960,109420,5696,11/5/2002,Signet,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,4.05,140449175,9.78E+12,eng,837,2904,309,1/30/2003,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
154,CliffsNotes on Tolstoy's Anna Karenina,Marianne Sturman/Leo Tolstoy,3.85,822001837,9.78E+12,eng,80,16,3,11/26/1965,Cliffs Notes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Anna Karenina,Leo Tolstoy/Amy Mandelker/Constance Garnett,4.05,1593080271,9.78E+12,eng,803,9564,726,7/1/2003,Barnes & Noble Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Anna Karenina,Leo Tolstoy/Louise Maude/Aylmer Maude,4.05,486437965,9.78E+12,eng,752,474,72,11/23/2004,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Anna Karenina,Leo Tolstoy/Constance Garnett/Amy Mandelker,4.05,1593081774,9.78E+12,eng,803,303,48,8/26/2004,Barnes & Noble,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Dinner with Anna Karenina,Gloria Goldreich,2.99,778322270,9.78E+12,eng,360,411,65,1/28/2006,Mira Books,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Tolstoy: Anna Karenina,Anthony Thorlby,4.19,521313252,9.78E+12,eng,128,1204,33,11/26/1987,Cambridge University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Untouchable,Mulk Raj Anand/E.M. Forster,3.71,140183957,9.78E+12,eng,160,3429,279,7/3/1990,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
163,The Untouchable,John Banville,3.95,679767479,9.78E+12,eng,367,2163,216,6/30/1998,Vintage,,,,,,,,,,,,,,,,,,,,,,,,,,
164,The Untouchables,Eliot Ness/Oscar Fraley,3.89,1568491980,9.78E+12,eng,256,613,31,2/1/1996,Buccaneer Books,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Untouchables: My Family's Triumphant Journey Out of the Caste System in Modern India,Narendra Jadhav,3.82,743270797,9.78E+12,en-US,320,308,40,9/27/2005,Scribner,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Dalit: The Black Untaouchables of India,V.T. Rajshekar/Y.N. Kly,4.2,932863051,9.78E+12,eng,100,10,0,1/28/1995,Clarity Press,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Growing Up Untouchable in India: A Dalit Autobiography,Vasant Moon/Gail Omvedt/Eleanor Zelliot,3.65,742508803,9.78E+12,eng,224,16,4,12/20/2000,Rowman & Littlefield Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,
171,The Evidence-Based Social Work Skills Book,Barry R. Cournoyer,3.4,205358624,9.78E+12,eng,216,10,0,9/22/2003,Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",John Carratello/Patty Carratello/Theresa Wright,4,1557344035,9.78E+12,eng,48,17,0,9/28/1991,Teacher Created Resources,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Wrinkles in Time,George Smoot/Keay Davidson,4.01,380720442,9.78E+12,eng,360,1035,23,10/1/1994,Harper Perennial,,,,,,,,,,,,,,,,,,,,,,,,,,
181,A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,4,821925326,9.78E+12,eng,250,36,6,5/1/2002,EMC/Paradigm Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,3.6,043927169X,9.78E+12,eng,32,15,0,1/1/2002,Teaching Resources,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Una arruga en el tiempo – A Wrinkle in Time,Madeleine L'Engle,4,606105263,9.78E+12,spa,205,6,1,6/1/1984,Turtleback Books,,,,,,,,,,,,,,,,,,,,,,,,,,
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,4.12,751506435,9.78E+12,eng,367,376,17,6/1/1994,Little  Brown Book Group,,,,,,,,,,,,,,,,,,,,,,,,,,
205,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,4.11,006078671X,9.78E+12,eng,352,3086,237,1/3/2006,William Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Long Way Round: Chasing Shadows Across the World,Ewan McGregor/Charley Boorman/Robert Uhlig,3.94,743499344,9.78E+12,en-US,320,352,44,11/1/2005,Atria Books,,,,,,,,,,,,,,,,,,,,,,,,,,
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,3.6,765313405,9.78E+12,eng,331,9852,633,3/7/2006,Tor Books,,,,,,,,,,,,,,,,,,,,,,,,,,
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford/James Lee Burke,3.9,1400032490,9.78E+12,eng,244,821,78,8/10/2004,Vintage Crime/Black Lizard,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford/Lawrence Block,4.05,1400032482,9.78E+12,eng,215,731,72,3/8/2005,Vintage Crime/Black Lizard,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Miami Blues (Hoke Moseley #1),Charles Willeford/Elmore Leonard,3.94,1400032466,9.78E+12,eng,191,2897,178,8/10/2004,Vintage Crime/Black Lizard,,,,,,,,,,,,,,,,,,,,,,,,,,
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,679732527,9.78E+12,eng,144,98,11,10/3/1990,Vintage,,,,,,,,,,,,,,,,,,,,,,,,,,
231,I am Charlotte Simmons,Tom Wolfe,3.42,312424442,9.78E+12,eng,738,20888,1688,8/30/2005,Picador USA,,4081.0,231.0,1005335.0,53.0,312424442,9780000000000.0,Tom Wolfe,2004.0,,I am Charlotte Simmons,en-US,3.4,19293.0,21580.0,1891.0,1481.0,2886.0,6557.0,6890.0,3766.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, fiction, currentlyreading, favorites, owned, booksiown, contemporaryfiction, novels, bookclub, contemporary, college, comingofage, literature, literaryfiction, abandoned, american, audiobooks, ownedbooks, default, novel",661.0,347.0
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.91,806930772,9.78E+12,eng,48,66,19,10/1/2001,Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,
244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,140366601,9.78E+12,eng,287,81,6,10/3/1996,Puffin,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Henry Miller on Writing,Henry Miller/Thomas H. Moore,4.22,811201120,9.78E+12,eng,217,981,52,2/1/1964,New Directions Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9.78E+12,eng,154,3381,141,1/13/1994,Grove Press,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Tropic of Cancer,Henry Miller/Jiří Níl,3.68,802131786,9.78E+12,eng,318,53206,2376,1/6/1994,Grove Press,,1999.0,249.0,543143.0,205.0,802131786,9780000000000.0,Henry Miller,1934.0,Tropic of Cancer,Tropic of Cancer,eng,3.71,45518.0,49701.0,2526.0,2313.0,4591.0,12278.0,16494.0,14025.0,https://images.gr-assets.com/books/1408753140m/249.jpg,https://images.gr-assets.com/books/1408753140s/249.jpg,"toread, fiction, classics, favorites, owned, ownedbooks, classic, unfinished, literaryfiction, americanliterature, booksiown, literature, kindle, books, erotic, modernlibrarytop, mylibrary, american, novels, ebook",1007.0,20.0
250,Tropic of Capricorn,Henry Miller,3.78,802151825,9.78E+12,eng,348,14872,459,1/13/1994,Grove Press,,6787.0,250.0,1190908.0,111.0,802151825,9780000000000.0,Henry Miller,1938.0,Tropic of Capricorn,Tropic of Capricorn,eng,3.85,12082.0,13487.0,529.0,352.0,939.0,3153.0,5005.0,4038.0,https://images.gr-assets.com/books/1417652073m/250.jpg,https://images.gr-assets.com/books/1417652073s/250.jpg,"toread, fiction, currentlyreading, classics, favorites, literature, books, owned, booksiown, american, novels, classic, henrymiller, americanliterature, import, library, ownedbooks, bookstoreadbeforeyoudie, erotica, novel",438.0,236.0
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,802151787,9.78E+12,eng,316,3261,58,1/13/1994,Grove Press,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,802151809,9.78E+12,eng,506,7805,251,1/12/1994,Grove Press,,,,,,,,,,,,,,,,,,,,,,,,,,
253,The Air-Conditioned Nightmare,Henry Miller,3.83,811201066,9.78E+12,eng,292,2699,142,1/17/1970,New Directions,,,,,,,,,,,,,,,,,,,,,,,,,,
264,The Portrait of a Lady,Henry James/Patricia Crick,3.78,141439637,9.78E+12,eng,797,61640,1951,9/30/2003,Penguin Classics,,1783.0,264.0,1434368.0,508.0,141439637,9780000000000.0,"Henry James, Patricia Crick",1881.0,The Portrait of a Lady,The Portrait of a Lady,eng,3.76,55019.0,59317.0,2105.0,1935.0,4908.0,15386.0,20335.0,16753.0,https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg,"classics, fiction, favorites, classic, owned, booksiown, literature, thcentury, books, american, novels, americanliterature, historicalfiction, classicliterature, romance, classicstoread, default, americanlit, ownedbooks, kindle",580.0,
269,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,1593080964,9.78E+12,eng,635,392,41,1/16/2004,Barnes  Noble Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Writing,Marguerite Duras,3.75,1571290532,9.78E+12,eng,91,778,44,5/6/1999,Brookline Books,,,,,,,,,,,,,,,,,,,,,,,,,,
278,The War,Marguerite Duras/Barbara Bray,3.85,1565842219,9.78E+12,eng,192,963,65,8/1/1994,The New Press,,,,,,,,,,,,,,,,,,,,,,,,,,
280,The Ravishing of Lol Stein,Marguerite Duras/Richard Seever,3.66,394743040,9.78E+12,en-US,181,2057,128,3/12/1986,Pantheon,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Love Letters,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,3.68,1851681825,9.78E+12,eng,178,203,8,7/1/1999,One World (UK),,,,,,,,,,,,,,,,,,,,,,,,,,
288,Kahlil Gibran: His Life and World,Jean Gibran/جبران خليل جبران/Kahlil Gibran,4.21,156656249X,9.78E+12,eng,464,35,2,4/1/1998,Interlink Publishing Group,,,,,,,,,,,,,,,,,,,,,,,,,,
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,014019553X,9.78E+12,eng,102,328,16,1/1/1998,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Jesus the Son of Man,Kahlil Gibran/جبران خليل جبران,3.98,394431243,9.78E+12,eng,216,1308,82,2/21/1995,Knopf,,,,,,,,,,,,,,,,,,,,,,,,,,
291,The Broken Wings,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,3.92,806501901,9.78E+12,eng,132,6432,517,3/3/2003,Citadel,,7242.0,291.0,1676536.0,119.0,806501901,9780000000000.0,"Kahlil Gibran, Anthony R. Ferris",1912.0,الأجنحة المتكسرة,The Broken Wings,eng,3.93,5611.0,12435.0,1425.0,272.0,792.0,2796.0,4251.0,4324.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, poetry, novels, literature, classics, philosophy, arabic, booksiown, romance, أدب, ownedbooks, spirituality, kahlilgibran, ebooks, khalilgibran, ebook, mylibrary, favorite, currentlyreading, iown",659.0,10.0
292,Sand and Foam,Kahlil Gibran/جبران خليل جبران,4.08,067943920X,9.78E+12,eng,100,3015,217,6/14/2011,Knopf,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Treasure Island,Robert Louis Stevenson,3.83,753453800,9.78E+12,eng,311,318753,6734,9/15/2001,Kingfisher,,293.0,295.0,3077988.0,2573.0,753453800,9780000000000.0,Robert Louis Stevenson,1882.0,Treasure Island,Treasure Island,eng,3.82,268012.0,310515.0,7917.0,5349.0,19127.0,86487.0,114968.0,84584.0,https://images.gr-assets.com/books/1485248909m/295.jpg,https://images.gr-assets.com/books/1485248909s/295.jpg,"toread, currentlyreading, classics, fiction, adventure, classic, favorites, childrens, owned, booksiown, youngadult, historicalfiction, kindle, literature, children, pirates, fantasy, books, childrensbooks, novels",1040.0,16226.0
296,Treasure Island,Robert Louis Stevenson/Scott McKowen,3.83,1402714572,9.78E+12,en-US,213,420,42,10/1/2004,Sterling Children's Books,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9.78E+12,eng,245,5967,276,6/1/2005,Simon & Schuster,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Treasure Island,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,3.83,689854684,9.78E+12,eng,64,104,14,7/1/2003,Atheneum Books for Young Readers,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Treasure Island,Robert Louis Stevenson/Milo Winter,3.83,517221144,9.78E+12,en-US,272,56,4,9/3/2002,Gramercy Books,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,4.05,1577658051,9.78E+12,eng,232,91,16,1/31/2006,Abdo Publishing Company,,,,,,,,,,,,,,,,,,,,,,,,,,
313,100 Years of Lynchings,Ralph Ginzburg,4.61,933121180,9.78E+12,eng,270,88,4,11/22/1996,Black Classic Press,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Cien años de soledad,Gabriel García Márquez,4.07,785950109,9.78E+12,spa,448,63,7,1/1/1990,French & European,,,,,,,,,,,,,,,,,,,,,,,,,,
330,On Beyond Zebra!,Dr. Seuss,4.04,394800842,9.78E+12,eng,64,2815,164,9/12/1955,Random House Books for Young Readers,,,,,,,,,,,,,,,,,,,,,,,,,,
332,The Wedding Clause,Debbie Raleigh,3.6,821778250,9.78E+12,eng,256,95,13,6/7/2005,Zebra,,,,,,,,,,,,,,,,,,,,,,,,,,
333,The Zebra Wall,Kevin Henkes,3.44,60733039,9.78E+12,eng,147,217,24,2/15/2005,Greenwillow Books,,,,,,,,,,,,,,,,,,,,,,,,,,
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9.79E+12,spa,239,4136,255,6/1/2002,Booket,,,,,,,,,,,,,,,,,,,,,,,,,,
348,The Door Into Summer,Robert A. Heinlein,4.01,345413997,9.78E+12,eng,304,17232,649,6/17/1997,Del Rey,,6123.0,348.0,2055615.0,75.0,345413997,9780000000000.0,Robert A. Heinlein,1957.0,The Door into Summer,The Door Into Summer,eng,4.0,15298.0,18028.0,829.0,132.0,745.0,4180.0,6964.0,6007.0,https://images.gr-assets.com/books/1342241886m/348.jpg,https://images.gr-assets.com/books/1342241886s/348.jpg,"toread, sciencefiction, scifi, fiction, timetravel, favorites, sf, owned, scififantasy, heinlein, default, currentlyreading, fantasy, kindle, classics, sciencefictionfantasy, robertaheinlein, science, sfmasterworks, ebook",724.0,40.0
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,441788386,9.78E+12,eng,528,251872,6241,10/1/1991,Ace,,371.0,350.0,908211.0,130.0,441788386,9780000000000.0,Robert A. Heinlein,1961.0,Stranger in a Strange Land,Stranger in a Strange Land,eng,3.91,220301.0,229222.0,6293.0,10416.0,16204.0,45343.0,69937.0,87322.0,https://images.gr-assets.com/books/1156897088m/350.jpg,https://images.gr-assets.com/books/1156897088s/350.jpg,"sciencefiction, scifi, toread, currentlyreading, fiction, favorites, classics, scififantasy, owned, fantasy, sf, classic, fantasyscifi, default, books, booksiown, audiobook, sciencefictionfantasy, novels, philosophy",374.0,3012.0
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,441748600,9.78E+12,en-US,434,10293,193,6/1/1988,Ace Books,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,345316509,9.78E+12,en-US,439,15970,438,10/12/1985,Del Rey,,7904.0,355.0,924656.0,32.0,345316509,9780000000000.0,Robert A. Heinlein,1984.0,Job: A Comedy of Justice,Job: A Comedy of Justice,en-US,3.77,14592.0,14901.0,415.0,349.0,1295.0,4031.0,4962.0,4264.0,https://images.gr-assets.com/books/1438043968m/355.jpg,https://images.gr-assets.com/books/1438043968s/355.jpg,"toread, sciencefiction, scifi, fiction, fantasy, owned, favorites, default, currentlyreading, scififantasy, sf, heinlein, humor, religion, sciencefictionfantasy, booksiown, library, robertaheinlein, speculativefiction, fantasyscifi",737.0,71.0
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,765314932,9.78E+12,eng,256,6898,200,8/8/2006,Tor Books,,,,,,,,,,,,,,,,,,,,,,,,,,
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,671742515,9.78E+12,en-US,307,67803,1401,2/15/1991,Pocket Books,,1727.0,357.0,1096.0,82.0,671742515,9780000000000.0,Douglas Adams,1988.0,The Long Dark Tea-Time of the Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",en-US,4.05,59276.0,63769.0,1458.0,393.0,2464.0,13614.0,24400.0,22898.0,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg,"toread, fiction, fantasy, sciencefiction, scifi, favorites, mystery, humour, currentlyreading, owned, comedy, scififantasy, humor, default, douglasadams, booksiown, funny, series, sf, kindle",343.0,345.0
